Rule_ID,Raw_Text,Antecedent_Text
1686,"frozenset({'Chicken Tikka'}),frozenset({'Plain Rice'}),0.05165335522878256,0.17683063372396804,0.011196536538030903,0.21676300578034685,1.2258227051242325,0.002062640998956044,1.0509837665369266,0.194255280073462",Chicken Tikka
1687,"frozenset({'Plain Naan', 'Pilau Rice'}),frozenset({'Butter Chicken'}),0.1291333880719564,0.07315070538180189,0.011569754422631933,0.08959537572254336,1.2248053556682792,0.0021235559968263602,1.0180630347234811,0.21075987690674294",Plain Naan + Pilau Rice
1688,"frozenset({'Butter Chicken'}),""frozenset({'Plain Naan', 'Pilau Rice'})"",0.07315070538180189,0.1291333880719564,0.011569754422631933,0.15816326530612246,1.224805355668279,0.0021235559968263602,1.0344839753811912,0.19802975629145286",Butter Chicken
1689,"frozenset({'Plain Naan', 'Plain Rice'}),frozenset({'Onion Bhajee'}),0.0681495857281481,0.17921922818541464,0.014928715384041204,0.21905805038335158,1.222291004159001,0.0027149992286867528,1.051013807386699,0.19516461070169816",Plain Naan + Plain Rice
1690,"frozenset({'Onion Bhajee'}),""frozenset({'Plain Naan', 'Plain Rice'})"",0.17921922818541464,0.0681495857281481,0.014928715384041204,0.08329862557267806,1.222291004159001,0.0027149992286867528,1.016525599575973,0.22157466351400504",Onion Bhajee
1691,"frozenset({'Onion Bhajee'}),frozenset({'Saag Aloo'}),0.17921922818541464,0.08912443084272598,0.01948197357617377,0.10870470637234488,1.2196959390873572,0.003509161868076059,1.0219683371713155,0.21945388709792088",Onion Bhajee
1692,"frozenset({'Saag Aloo'}),frozenset({'Onion Bhajee'}),0.08912443084272598,0.17921922818541464,0.01948197357617377,0.21859296482412063,1.219695939087357,0.003509161868076059,1.0503882546051608,0.19774768028589182",Saag Aloo
1693,"frozenset({'Onion Bhajee'}),frozenset({'Special Fried Rice'}),0.17921922818541464,0.04821975069045309,0.010524744345749048,0.05872553102873803,1.217872970885454,0.0018828378437129312,1.011161229465585,0.21795869032968787",Onion Bhajee
1694,"frozenset({'Special Fried Rice'}),frozenset({'Onion Bhajee'}),0.04821975069045309,0.17921922818541464,0.010524744345749048,0.21826625386996903,1.217872970885454,0.0018828378437129312,1.0499492645390538,0.18795967052507634",Special Fried Rice
1695,"frozenset({'Chicken Tikka'}),frozenset({'Plain Naan'}),0.05165335522878256,0.28006270060461297,0.01761588415316862,0.34104046242774566,1.2177289645907539,0.003149705992506368,1.0925364280298415,0.1885378104176255",Chicken Tikka
1696,"frozenset({'Plain Naan'}),frozenset({'Chicken Tikka'}),0.28006270060461297,0.05165335522878256,0.01761588415316862,0.06289978678038378,1.2177289645907539,0.003149705992506368,1.012001311485099,0.24835384980362177",Plain Naan
1697,"frozenset({'Butter Chicken', 'Pilau Rice'}),frozenset({'Plain Naan'}),0.034037471075613945,0.28006270060461297,0.011569754422631933,0.3399122807017544,1.213700646205065,0.00203712835144409,1.090669131309955,0.1822778815019031",Butter Chicken + Pilau Rice
1698,"frozenset({'Plain Naan'}),""frozenset({'Butter Chicken', 'Pilau Rice'})"",0.28006270060461297,0.034037471075613945,0.011569754422631933,0.04131130063965885,1.2137006462050648,0.00203712835144409,1.0075872695369186,0.24456796936403608",Plain Naan
1699,"frozenset({'Chicken Tikka (Main)'}),frozenset({'Pilau Rice'}),0.06008807942076584,0.35239232664029263,0.02567739046055087,0.42732919254658386,1.2126518094782002,0.004502812350120507,1.1308550478407038,0.1865717158919653",{'Chicken Tikka (Main
1700,"frozenset({'Pilau Rice'}),frozenset({'Chicken Tikka (Main)'}),0.35239232664029263,0.06008807942076584,0.02567739046055087,0.0728659182376615,1.2126518094782002,0.004502812350120507,1.0137820829459823,0.270782739339745",Pilau Rice
1701,"frozenset({'Plain Rice'}),frozenset({'Butter Chicken'}),0.17683063372396804,0.07315070538180189,0.015675151153243264,0.08864499788940482,1.2118133027799556,0.0027398655632239564,1.0170013797825435,0.21233829041228408",Plain Rice
1702,"frozenset({'Butter Chicken'}),frozenset({'Plain Rice'}),0.07315070538180189,0.17683063372396804,0.015675151153243264,0.2142857142857143,1.2118133027799556,0.0027398655632239564,1.0476701025331316,0.18858554132774977",Butter Chicken
1703,"frozenset({'Keema Naan'}),frozenset({'Saag Aloo'}),0.10166455176532059,0.08912443084272598,0.010972605807270285,0.10792951541850221,1.210998088828873,0.0019118104943052355,1.0210802676479074,0.1939530112003258",Keema Naan
1704,"frozenset({'Saag Aloo'}),frozenset({'Keema Naan'}),0.08912443084272598,0.10166455176532059,0.010972605807270285,0.12311557788944726,1.210998088828873,0.0019118104943052355,1.0244627747776573,0.19128283944898147",Saag Aloo
1705,"frozenset({'Keema Naan'}),frozenset({'Chicken Tikka Masala'}),0.10166455176532059,0.15921474957079942,0.019556617153093977,0.19236417033773864,1.2082057149623464,0.0033701210035508855,1.041045010076883,0.19182854080179645",Keema Naan
1706,"frozenset({'Chicken Tikka Masala'}),frozenset({'Keema Naan'}),0.15921474957079942,0.10166455176532059,0.019556617153093977,0.12283169245194563,1.2082057149623462,0.0033701210035508855,1.024131219179354,0.20495885019083984",Chicken Tikka Masala
1707,"frozenset({'Mango Chutney'}),frozenset({'Plain Naan'}),0.15443756064790626,0.28006270060461297,0.05225050384414421,0.3383276945384243,1.2080426769006585,0.008998303534302879,1.0880571749080028,0.20366878531073432",Mango Chutney
1708,"frozenset({'Plain Naan'}),frozenset({'Mango Chutney'}),0.28006270060461297,0.15443756064790626,0.05225050384414421,0.18656716417910446,1.2080426769006585,0.008998303534302879,1.0394987786530328,0.23920787973043012",Plain Naan
1709,"frozenset({'Mint Sauce'}),frozenset({'Pilau Rice'}),0.10920355303426141,0.35239232664029263,0.04642830484436814,0.4251537935748462,1.2064785792252095,0.007945810713238174,1.1265755364152816,0.19212191706044535",Mint Sauce
1710,"frozenset({'Pilau Rice'}),frozenset({'Mint Sauce'}),0.35239232664029263,0.10920355303426141,0.04642830484436814,0.1317517475111205,1.2064785792252095,0.007945810713238174,1.0259697550927669,0.26426728425534285",Pilau Rice
1711,"frozenset({'Bhuna'}),frozenset({'Pilau Rice'}),0.034783906844816005,0.35239232664029263,0.014704784653280584,0.42274678111587977,1.199648088669655,0.002447202790596672,1.1218779768982292,0.17241964083477812",Bhuna
1712,"frozenset({'Pilau Rice'}),frozenset({'Bhuna'}),0.35239232664029263,0.034783906844816005,0.014704784653280584,0.04172844736284685,1.199648088669655,0.002447202790596672,1.0072469442496959,0.2569799879707833",Pilau Rice
1713,"frozenset({'Plain Papadum'}),frozenset({'Butter Chicken'}),0.26841830260506083,0.07315070538180189,0.023512726729864895,0.08759733036707452,1.1974912601303036,0.0038777385569187424,1.0158336066586529,0.22543051162579786",Plain Papadum
1714,"frozenset({'Butter Chicken'}),frozenset({'Plain Papadum'}),0.07315070538180189,0.26841830260506083,0.023512726729864895,0.32142857142857145,1.1974912601303036,0.0038777385569187424,1.078120396160963,0.17793705761814005",Butter Chicken
1715,"frozenset({'Onion Chutney', 'Mango Chutney'}),frozenset({'Plain Naan'}),0.04366649249832052,0.28006270060461297,0.014630141076360379,0.3350427350427351,1.1963133052685293,0.0024007852613496614,1.082682056931366,0.1715913652379466",Onion Chutney + Mango Chutney
1716,"frozenset({'Plain Naan'}),""frozenset({'Onion Chutney', 'Mango Chutney'})"",0.28006270060461297,0.04366649249832052,0.014630141076360379,0.05223880597014925,1.196313305268529,0.0024007852613496614,1.0090448031907484,0.22793453306672598",Plain Naan
1717,"frozenset({'Mango Chutney'}),frozenset({'Butter Chicken'}),0.15443756064790626,0.07315070538180189,0.01351048742255729,0.0874818753020783,1.1959129422672887,0.0022132709237181365,1.0157050797484384,0.19373936776227485",Mango Chutney
1718,"frozenset({'Butter Chicken'}),frozenset({'Mango Chutney'}),0.07315070538180189,0.15443756064790626,0.01351048742255729,0.18469387755102043,1.1959129422672887,0.0022132709237181365,1.0371103761765355,0.1767479711694491",Butter Chicken
1719,"frozenset({'Madras - Chicken'}),frozenset({'Plain Naan'}),0.036127491229379714,0.28006270060461297,0.012092259461073375,0.3347107438016529,1.1951278877160831,0.0019742967013038227,1.0821417792154264,0.16938906432698214",Madras - Chicken
1720,"frozenset({'Plain Naan'}),frozenset({'Madras - Chicken'}),0.28006270060461297,0.036127491229379714,0.012092259461073375,0.04317697228144989,1.195127887716083,0.0019742967013038227,1.0073675913390996,0.22678289141050495",Plain Naan
1721,"frozenset({'Butter Chicken'}),frozenset({'Plain Naan'}),0.07315070538180189,0.28006270060461297,0.024483093229827575,0.3346938775510204,1.1950676645924896,0.003996309129467742,1.0821143457169926,0.17610985725706513",Butter Chicken
1722,"frozenset({'Plain Naan'}),frozenset({'Butter Chicken'}),0.28006270060461297,0.07315070538180189,0.024483093229827575,0.08742004264392325,1.1950676645924896,0.003996309129467742,1.0156362597568573,0.22672432323079086",Plain Naan
1723,"frozenset({'Garlic Naan'}),""frozenset({'Bombay Aloo', 'Pilau Rice'})"",0.19616332014630142,0.06531312980518027,0.015301933268642234,0.07800608828006088,1.194340073929115,0.0024898928769117156,1.013766857148983,0.20242611470594224",Garlic Naan
1724,"frozenset({'Bombay Aloo', 'Pilau Rice'}),frozenset({'Garlic Naan'}),0.06531312980518027,0.19616332014630142,0.015301933268642234,0.2342857142857143,1.194340073929115,0.0024898928769117156,1.0497867087641586,0.17408775189812264",Bombay Aloo + Pilau Rice
1725,"frozenset({'Plain Rice'}),frozenset({'Plain Papadum'}),0.17683063372396804,0.26841830260506083,0.05650518772859595,0.31954411143942596,1.1904706509883174,0.009040609175831223,1.075134640898642,0.1943659444507532",Plain Rice
1726,"frozenset({'Plain Papadum'}),frozenset({'Plain Rice'}),0.26841830260506083,0.17683063372396804,0.05650518772859595,0.21051167964404893,1.1904706509883174,0.009040609175831223,1.0426618672520644,0.21869887107467673",Plain Papadum
1727,"frozenset({'Garlic Naan'}),frozenset({'Madras'}),0.19616332014630142,0.05881913861312234,0.013734418153317907,0.0700152207001522,1.1903476037055065,0.0021962606348223095,1.0120389949773791,0.19893252370935896",Garlic Naan
1728,"frozenset({'Madras'}),frozenset({'Garlic Naan'}),0.05881913861312234,0.19616332014630142,0.013734418153317907,0.233502538071066,1.1903476037055065,0.0021962606348223095,1.048714079014428,0.16990279544976497",Madras
1729,"frozenset({'Plain Naan'}),""frozenset({'Plain Papadum', 'Mango Chutney'})"",0.28006270060461297,0.1130103754571919,0.037620362767783834,0.13432835820895522,1.1886373942703918,0.0059703718209013976,1.0246259455925542,0.22043661079430926",Plain Naan
1730,"frozenset({'Plain Papadum', 'Mango Chutney'}),frozenset({'Plain Naan'}),0.1130103754571919,0.28006270060461297,0.037620362767783834,0.3328929986789961,1.1886373942703918,0.0059703718209013976,1.0791931398857584,0.17892039982421215",Plain Papadum + Mango Chutney
1731,"frozenset({'Pilau Rice'}),""frozenset({'Mint Sauce', 'Garlic Naan'})"",0.35239232664029263,0.027468836306635814,0.011495110845711726,0.03262020758313916,1.187535111389444,0.0018153037095149892,1.0053250763731931,0.24385077808314312",Pilau Rice
1732,"frozenset({'Mint Sauce', 'Garlic Naan'}),frozenset({'Pilau Rice'}),0.027468836306635814,0.35239232664029263,0.011495110845711726,0.4184782608695652,1.187535111389444,0.0018153037095149892,1.113643101852207,0.162380025377953",Mint Sauce + Garlic Naan
1733,"frozenset({'Garlic Naan', 'Pilau Rice'}),frozenset({'Onion Bhajee'}),0.08143614241994476,0.17921922818541464,0.017317309845487797,0.21264894592117325,1.1865297494818652,0.0027223872545877933,1.0424584657156144,0.17114338674153923",Garlic Naan + Pilau Rice
1734,"frozenset({'Onion Bhajee'}),""frozenset({'Garlic Naan', 'Pilau Rice'})"",0.17921922818541464,0.08143614241994476,0.017317309845487797,0.09662640566430655,1.1865297494818652,0.0027223872545877933,1.0168150401335696,0.1915324224482886",Onion Bhajee
1735,"frozenset({'Bombay Aloo'}),frozenset({'Plain Rice'}),0.13077554676420095,0.17683063372396804,0.02739419272971561,0.20947488584474885,1.1846074485699032,0.004269069919803539,1.0412943896863596,0.17928453347965426",Bombay Aloo
1736,"frozenset({'Plain Rice'}),frozenset({'Bombay Aloo'}),0.17683063372396804,0.13077554676420095,0.02739419272971561,0.15491768678767415,1.1846074485699032,0.004269069919803539,1.0285677970607434,0.18931523325812238",Plain Rice
1737,"frozenset({'Plain Papadum'}),frozenset({'Mixed Starter'}),0.26841830260506083,0.04038217511383146,0.012838695230275435,0.047830923248053395,1.18445633780808,0.001999380330720465,1.0078229259026465,0.2128686441582846",Plain Papadum
1738,"frozenset({'Mixed Starter'}),frozenset({'Plain Papadum'}),0.04038217511383146,0.26841830260506083,0.012838695230275435,0.31792975970425136,1.18445633780808,0.001999380330720465,1.072589968267377,0.16228419270343403",Mixed Starter
1739,"frozenset({'Mango Chutney'}),frozenset({'Keema Naan'}),0.15443756064790626,0.10166455176532059,0.018586250653131298,0.12034799420009666,1.1837753878845045,0.0028854252741323944,1.0212395837349184,0.1835998655639507",Mango Chutney
1740,"frozenset({'Keema Naan'}),frozenset({'Mango Chutney'}),0.10166455176532059,0.15443756064790626,0.018586250653131298,0.1828193832599119,1.1837753878845043,0.0028854252741323944,1.0347313947866592,0.17281423158358403",Keema Naan
1741,"frozenset({'Plain Naan'}),""frozenset({'Plain Papadum', 'Mango Chutney', 'Pilau Rice'})"",0.28006270060461297,0.05814734642084049,0.019258042845413152,0.06876332622601279,1.1825703227854856,0.0029731399738005884,1.0113998729905571,0.21444135009905918",Plain Naan
1742,"frozenset({'Plain Papadum', 'Mango Chutney', 'Pilau Rice'}),frozenset({'Plain Naan'}),0.05814734642084049,0.28006270060461297,0.019258042845413152,0.331193838254172,1.1825703227854856,0.0029731399738005884,1.0764513555259239,0.16391558263634695",Plain Papadum + Mango Chutney + Pilau Rice
1743,"frozenset({'Plain Papadum'}),frozenset({'Bombay Aloo'}),0.26841830260506083,0.13077554676420095,0.041501828767634544,0.1546162402669633,1.1823023806258603,0.006399278482938968,1.0282010308670835,0.21076618961947047",Plain Papadum
1744,"frozenset({'Bombay Aloo'}),frozenset({'Plain Papadum'}),0.13077554676420095,0.26841830260506083,0.041501828767634544,0.31735159817351594,1.1823023806258601,0.006399278482938968,1.0716815500300447,0.17739110557839674",Bombay Aloo
1745,"frozenset({'Garlic Naan'}),frozenset({'Pilau Rice'}),0.19616332014630142,0.35239232664029263,0.08143614241994476,0.41514459665144593,1.1780750182883755,0.012309693632105018,1.1072953582233644,0.1880451909906383",Garlic Naan
1746,"frozenset({'Pilau Rice'}),frozenset({'Garlic Naan'}),0.35239232664029263,0.19616332014630142,0.08143614241994476,0.2310951069688625,1.1780750182883755,0.012309693632105018,1.045430569032868,0.23340925101177776",Pilau Rice
1747,"frozenset({'Onion Bhajee'}),frozenset({'Korma'}),0.17921922818541464,0.08748227215048145,0.018436963499290887,0.10287380258225741,1.1759388508485518,0.0027584582045752093,1.0171564830857447,0.18228454071631514",Onion Bhajee
1748,"frozenset({'Korma'}),frozenset({'Onion Bhajee'}),0.08748227215048145,0.17921922818541464,0.018436963499290887,0.21075085324232085,1.1759388508485515,0.0027584582045752093,1.0399514211531828,0.16395916643898578",Korma
1749,"frozenset({'Saag Aloo'}),frozenset({'Plain Naan'}),0.08912443084272598,0.28006270060461297,0.029334925729640964,0.3291457286432161,1.175257283217795,0.004374496937978065,1.0731649631436855,0.1637133404187308",Saag Aloo
1750,"frozenset({'Plain Naan'}),frozenset({'Saag Aloo'}),0.28006270060461297,0.08912443084272598,0.029334925729640964,0.10474413646055437,1.1752572832177948,0.004374496937978065,1.0174471972247967,0.2071325964883123",Plain Naan
1751,"frozenset({'Garlic Naan'}),""frozenset({'Plain Papadum', 'Mango Chutney'})"",0.19616332014630142,0.1130103754571919,0.0260506083451519,0.1328006088280061,1.1751187295038295,0.0038821178844890385,1.022820857085783,0.18538860216673078",Garlic Naan
1752,"frozenset({'Plain Papadum', 'Mango Chutney'}),frozenset({'Garlic Naan'}),0.1130103754571919,0.19616332014630142,0.0260506083451519,0.23051519154557465,1.1751187295038292,0.0038821178844890385,1.0446426895266092,0.1680089082498968",Plain Papadum + Mango Chutney
1753,"frozenset({'Plain Papadum', 'Mango Chutney'}),frozenset({'Plain Rice'}),0.1130103754571919,0.17683063372396804,0.02343808315294469,0.2073976221928666,1.1728602551784861,0.0034543868434658807,1.0385653504515937,0.16616147566158596",Plain Papadum + Mango Chutney
1754,"frozenset({'Plain Rice'}),""frozenset({'Plain Papadum', 'Mango Chutney'})"",0.17683063372396804,0.1130103754571919,0.02343808315294469,0.13254537779653863,1.1728602551784861,0.0034543868434658807,1.0225199126724633,0.17904396221315066",Plain Rice
1755,"frozenset({'Dhansak'}),frozenset({'Pilau Rice'}),0.028065984921997463,0.35239232664029263,0.011569754422631933,0.41223404255319146,1.1698156043391454,0.0016795166965178753,1.1018121501504523,0.1493562508206346",Dhansak
1756,"frozenset({'Pilau Rice'}),frozenset({'Dhansak'}),0.35239232664029263,0.028065984921997463,0.011569754422631933,0.03283202711289981,1.1698156043391454,0.0016795166965178753,1.0049278329354467,0.2241548803521765",Pilau Rice
1757,"frozenset({'Meat Samosa'}),frozenset({'Mushroom Rice'}),0.08897514368888557,0.10838247368813914,0.011271180114951108,0.1266778523489933,1.1688038484293823,0.0016278339451920691,1.0209491751813047,0.15852964396851796",Meat Samosa
1758,"frozenset({'Mushroom Rice'}),frozenset({'Meat Samosa'}),0.10838247368813914,0.08897514368888557,0.011271180114951108,0.10399449035812672,1.1688038484293823,0.0016278339451920691,1.0167625606177848,0.16198026828260875",Mushroom Rice
